,Topic,Words,Frequency,Timestamp,Name
5542,145,"nordrhein, generalrevision, landtagswahlkampfs, desaströs, parteifreund",1,2020-08-06,145_spd_scholz_karrenbauer_thüringen
5543,176,"show, biedermann, cook, wirtschaftsfaktor, leider",1,2020-08-06,176_cook_condor_2019_löwisch
5544,177,"wolfsburg, schachtjor, bundesliga, glasner, mannschaft",1,2020-08-06,177_bundesliga_köln_trainer_fußball
5545,-1,"eintracht, bielefeld, sassnitz, mönchengladbach, frankfurt",20,2020-08-07,-1_wenn_dann_mehr_über
5546,0,"maddie, hannover, braunschweig, kleingarten, krumstroh",14,2020-08-07,0_geschwindigkeitsanzeige_geschwindigkei...
5547,1,"theaterlust, h3, morissette, wörter, morissettes",1,2020-08-07,1_h3_morissette_alanis_wörter
5548,4,"spirituelle, bestsellerliste, dankbarkeit, waldbaden, belletristik",1,2020-08-07,4_fitness_übungen_workout_workouts
5549,7,"silverstone, ferrari, weltmeister, mercedes, auto",2,2020-08-07,7_ferrari_hamilton_mercedes_fahrer
5550,10,"prokoschew, rhosus, ammoniumnitrat, ladung, meldete",1,2020-08-07,10_explosion_brand_feuer_ammoniumnitrat
5551,23,"strackzimmermann, silvia_breher, breher, helikopter, zimmermann",1,2020-08-07,23_germanwings_eurowings_hammersbach_flü...
5552,27,"dirty, dancing, film, jennifer, swayze",1,2020-08-07,27_film_netflix_filme_hollywood
5553,39,"explosionen, demonstranten, libanesischen, verwüsteten, ammoniumnitrat",1,2020-08-07,39_lukaschenko_belarus_proteste_tichanow...
5554,43,"app, facebook, china, microsoft, chinesischen",1,2020-08-07,43_app_android_google_microsoft
5555,45,"leerstand, freizeitaktivitäten, spaß, online, machen",1,2020-08-07,45_marketing_unternehmen_digitalisierung...
5556,58,"georgien, kreml, georgischen, russland, georgische",1,2020-08-07,58_russland_russischen_wladimir_lukasche...
5557,59,"trump, wahlsystem, wahlmänner, trumps, electoral",1,2020-08-07,59_trump_trumps_donald_präsident
5558,73,"fremden, schallkonzept, heilsrelevanten, mischmodell, festgeschraubt",1,2020-08-07,73_viele_zeit_menschen_mehr
5559,82,"winzer, pellissier, schweizer, weinbauern, raisins",1,2020-08-07,82_tiere_fleisch_wolf_elefanten
5560,91,"hongkongs, hongkong, china, chinas, finanzmetropole",1,2020-08-07,91_china_hongkong_chinesischen_chinesisc...
5561,93,"katalanischen, katalanische, belgien, unabhängigkeitsführer, katalonien",1,2020-08-07,93_brexit_großbritannien_brüssel_britisc...
5562,95,"burger, weißbrot, burgers, mayonnaise, steak",1,2020-08-07,95_salz_butter_zucker_kochen
5563,114,"oberlandesgericht, eschweiler, mandantin, staatskasse, münchen",1,2020-08-07,114_warburg_lübcke_staatsanwaltschaft_wö...
5564,119,"württemberg, schlösser, schlossführungen, stuttgart, herzöge",1,2020-08-07,119_stuttgart_stuttgarter_matarazzo_würt...
5565,145,"kirchenasyl, kirchenasyle, eritreerin, abschiebung, mechthild",2,2020-08-07,145_spd_scholz_karrenbauer_thüringen
5566,148,"jim, waas, kavanian, frier, lummerland",1,2020-08-07,148_rtl_fernsehgarten_bauer_orridge
5567,-1,"gysi, korschan, verwaltungsgerichte, corona, groß",22,2020-08-08,-1_wenn_dann_mehr_über
5568,0,"hitlergruß, gerwen, flughafenpolizei, belgiens, knaller",12,2020-08-08,0_geschwindigkeitsanzeige_geschwindigkei...
5569,1,"panikattacke, h3, morissette, bestürztheit, brechtisches",1,2020-08-08,1_h3_morissette_alanis_wörter
5570,10,"mittelhessen, abgeernteten, liederbach, schmitten, hessen",1,2020-08-08,10_explosion_brand_feuer_ammoniumnitrat
5571,13,"satelliten, starlink, profiastronomen, satellitenkommunikation, spacex",1,2020-08-08,13_nasa_spacex_astronauten_raumstation
5572,21,"kaymer, bogey, championship, 82er, rang",1,2020-08-08,21_tennis_slam_djokovic_weltranglisten
5573,28,"lufthansa, airline, nußbaum, refunds, erstattungsanträgen",1,2020-08-08,28_lufthansa_airlines_airline_jetlines
5574,39,"explosion, aufräumarbeiten, aufräumen, freiwillige, explosionsopfer",1,2020-08-08,39_lukaschenko_belarus_proteste_tichanow...
5575,59,"waukesha, wähler, wisconsin, bundesstaat, wahldelegierte",2,2020-08-08,59_trump_trumps_donald_präsident
5576,71,"dutkiewicz, olympia, meisterschaft, weltcup, deutschen",2,2020-08-08,71_biathlon_geiger_vierschanzentournee_o...
5577,73,"mac, mcvie, green, carteris, sagaftra",1,2020-08-08,73_viele_zeit_menschen_mehr
5578,79,"pferd, trail, montana, reiten, stiefel",1,2020-08-08,79_grönland_deutschland_gisela_meteorolo...
5579,80,"gesetze, rechtsstaat, lehrer, regeln, rechtsbrecher",1,2020-08-08,80_schulen_schule_lehrer_unterricht
5580,82,"drachen, drache, buch, wunschmaschine, rüsselnase",1,2020-08-08,82_tiere_fleisch_wolf_elefanten
5581,140,"faude, sportbuzzer, dfb, trainingswissenschaftler, nationalmannschafts",1,2020-08-08,140_eintracht_hertha_kohfeldt_bundesliga
5582,145,"teuteberg, klingbeil, scholz, lindner, kanzlerkandidatur",2,2020-08-08,145_spd_scholz_karrenbauer_thüringen
5583,148,"liebesfilm, zdf, film, abwechsung, imaginierten",2,2020-08-08,148_rtl_fernsehgarten_bauer_orridge
5584,152,"waldareal, niederschlag, 2018, h3, dollar",1,2020-08-08,152_dollar_milliarden_euro_aktien
5585,159,"benzema, manchester, league, champions, pirlo",2,2020-08-08,159_liverpool_fc_manchester_champions
5586,-1,"hegel, weltgeist, dünndarmkrebs, asperger, autismus",22,2020-08-09,-1_wenn_dann_mehr_über
5587,0,"ireland, goop, deutschland, deutschen, schulden",11,2020-08-09,0_geschwindigkeitsanzeige_geschwindigkei...
5588,1,"barcelona, h3, morissette, alanis, darfst",3,2020-08-09,1_h3_morissette_alanis_wörter
5589,7,"ferrari, silverstone, hamilton, mercedes, schumacher",3,2020-08-09,7_ferrari_hamilton_mercedes_fahrer
5590,8,"dumas, niedergerissen, musketiere, reiss, 1802",1,2020-08-09,8_wartenburg_walter_mir_ihn
5591,10,"feuerwehr, flammen, oderberg, sprungpolsters, nachbarschaftsstreit",1,2020-08-09,10_explosion_brand_feuer_ammoniumnitrat
5592,27,"wahlberg, shooter, fsk, 16er, verschwörer",1,2020-08-09,27_film_netflix_filme_hollywood
5593,32,"geschwindigkeiten, jets, fliegen, flugzeug, luftwaffe",1,2020-08-09,32_airlines_flugzeug_flugzeuge_aeroteleg...
5594,49,"soundbars, fernseher, samsung, uvp, mediamarkt",1,2020-08-09,49_smartphone_apple_iphone_smartphones
5595,69,"oilers, edmonton, qualifikationsrunde, hauptrunde, eishockeystars",1,2020-08-09,69_eishockey_oilers_edmonton_russland
5596,81,"ranzen, scout, einschulung, meiner, klappstullen",1,2020-08-09,81_bitburger_gluten_vöslauer_kaffee
5597,98,"erdbeerpflücken, heidenreich, agrarvereinigung, ziegen, bauernhof",1,2020-08-09,98_rosen_pflanzen_blüten_garten
5598,118,"alarmierend, korrekturen, bundeswirtschaftsminister, maßnahmen, zeitungen",1,2020-08-09,118_malediven_thilafushi_schüler_beybe
5599,131,"model, riekenberg, swimsuit, babette, heinzel",1,2020-08-09,131_daiana_sylvie_ballett_zizi
5600,136,"schmidbauer, ängste, liebesfehlgriff, esoterischem, lorelei",1,2020-08-09,136_yavuz_liebe_hochzeit_frauen
5601,143,"lohnsteuer, kirchensteuer, arbeitslosenhilfe, kindergeld, kinderbonus",2,2020-08-09,143_kinderbonus_300_kinderfreibetrag_202...
5602,145,"meuthen, kalbitz, brandner, brandners, meuthens",1,2020-08-09,145_spd_scholz_karrenbauer_thüringen
5603,148,"zaubershow, rateschau, fantasyfilm, brockhorst, güllegrube",1,2020-08-09,148_rtl_fernsehgarten_bauer_orridge
5604,149,"spanien, italien, wiederaufbaufonds, fonds, carletti",1,2020-08-09,149_bundesbank_huffschmid_geldpolitik_po...
5605,176,"hartmann, bönisch, cook, fabert, kokskapseln",1,2020-08-09,176_cook_condor_2019_löwisch
5606,-1,"havertz, league, tagesangebote, backup, mietminderung",18,2020-08-10,-1_wenn_dann_mehr_über
5607,0,"dgvs, 03, rds, classic, rmc",16,2020-08-10,0_geschwindigkeitsanzeige_geschwindigkei...
5608,1,"h3, morissette, alanis, wörter, brechtisches",1,2020-08-10,1_h3_morissette_alanis_wörter
5609,13,"nasa, raumschiff, navigationssystem, startplatz, spacex",1,2020-08-10,13_nasa_spacex_astronauten_raumstation
5610,39,"tichanowskaja, lukaschenko, belarus, demonstranten, weißrussland",3,2020-08-10,39_lukaschenko_belarus_proteste_tichanow...
5611,43,"updates, betriebssysteme, mobilgeräten, aktualisierungen, internetzugang",1,2020-08-10,43_app_android_google_microsoft
5612,52,"eduard, verantwortungseigentum, laloux, verkaufen, unternehmern",1,2020-08-10,52_mortezai_borschtsch_trigema_ringier
5613,58,"lukaschenka, lukaschenkas, russischen, kreml, russland",1,2020-08-10,58_russland_russischen_wladimir_lukasche...
5614,63,"libyen, schlepperbanden, gaddafi, waffenlieferungen, eutschland",1,2020-08-10,63_libyen_libyschen_libysche_waffenembar...
5615,79,"wassermanagement, nitrat, gepumpt, wasserförderung, wasserwerks",1,2020-08-10,79_grönland_deutschland_gisela_meteorolo...
5616,80,"kinderschutzbund, giffey, quarantäne, bund, rauschenbach",2,2020-08-10,80_schulen_schule_lehrer_unterricht
5617,82,"blutbuche, hallwilersees, baugesuch, wasserschloss, überschüssigem",1,2020-08-10,82_tiere_fleisch_wolf_elefanten
5618,87,"stirbst, sexdarsteller, münzsammlung, kneipenwirtin, kaffeedose",1,2020-08-10,87_endometriose_arzt_symptome_kinderarzt
5619,88,"klimaanlage, vermieter, einbau, 82212, dachgeschosswohnungen",1,2020-08-10,88_wasser_luft_reinigen_feuchtigkeit
5620,89,"chazelle, apple, filmkuss, klassikerzitate, neunminüter",1,2020-08-10,89_lehmann_mälzer_henssler_yelp
5621,105,"schnippte, geschnippt, glimmstengels, magengegend, schusswunde",1,2020-08-10,105_jährige_cornelia_staatsanwaltschaft_...
5622,145,"scholz, olaf, saskia, kanzlerkandidat, norbert",3,2020-08-10,145_spd_scholz_karrenbauer_thüringen
5623,157,"106736, rebounds, 76ers, basketball, 122",1,2020-08-10,157_rebounds_basketball_lakers_dallas
5624,167,"profikader, gesamtnote, schnuppern, eingeflossen, mündlichen",1,2020-08-10,167_trainer_hoffenheim_nagelsmann_schreu...
5625,-1,"metal, pichler, burgess, ciesek, eufom",23,2020-08-11,-1_wenn_dann_mehr_über
5626,0,"getränkekühler, roboter, katzentoilette, medwand, computer",13,2020-08-11,0_geschwindigkeitsanzeige_geschwindigkei...
5627,1,"h3, morissette, alanis, wörter, liebeschemie",1,2020-08-11,1_h3_morissette_alanis_wörter
5628,7,"motorsport, ferrari, auto, mercedes, aerodynamik",3,2020-08-11,7_ferrari_hamilton_mercedes_fahrer
5629,14,"asteroiden, einschlag, kalkalgen, asteroideneinschlag, asteroid",2,2020-08-11,14_neutrinos_planeten_kometen_quarks
5630,43,"fingerabdruck, chats, smartphone, trick, neugierigen",1,2020-08-11,43_app_android_google_microsoft
5631,44,"netflix, hd, kombiangebot, anbieters, 49",1,2020-08-11,44_smartphone_huawei_google_iphone
5632,49,"oneplus, update, patch, smartphone, smartphones",1,2020-08-11,49_smartphone_apple_iphone_smartphones
5633,59,"harris, obama, trump, vizepräsidentin, generalstaatsanwältin",1,2020-08-11,59_trump_trumps_donald_präsident
5634,60,"belarus, lukaschenko, sanktionen, minsk, fälschungsvorwürfen",1,2020-08-11,60_lukaschenko_belarus_sanktionen_russla...
5635,80,"schüler, regelbetrieb, bildungsministerium, sollen, präsenzunterricht",3,2020-08-11,80_schulen_schule_lehrer_unterricht
5636,91,"tencent, china, chinesischen, app, streamingdienst",1,2020-08-11,91_china_hongkong_chinesischen_chinesisc...
5637,103,"leonora, beethoven, oper, innsbruck, regiekonzept",1,2020-08-11,103_beethoven_musik_beethovens_oper
5638,107,"onlinemodehändlers, binnenwirtschaftlichen, autoaktien, finanzabteilungen, finanzmarktdaten",1,2020-08-11,107_tesla_auto_volkswagen_fahrzeuge
5639,142,"immobilie, prozent, immobilieneigentümer, glasl, wohlfühlort",1,2020-08-11,142_muschter_000_100_eigenkapital
5640,145,"scholz, gefahrengebiet, warburg, olaf, hamburger",1,2020-08-11,145_spd_scholz_karrenbauer_thüringen
5641,-1,"metz, öltanks, wut, wutsnobismus, eckhart",20,2020-08-12,-1_wenn_dann_mehr_über
5642,0,"mbembe, tichanowskaja, deutschland, mbembes, hochtaunuskreis",17,2020-08-12,0_geschwindigkeitsanzeige_geschwindigkei...
5643,10,"abrisshammer, schäferhunden, durchgeladenen, kernbohrer, suchhunden",1,2020-08-12,10_explosion_brand_feuer_ammoniumnitrat
5644,12,"amazonas, abholzung, brasilien, bolivien, amazonien",1,2020-08-12,12_brasilien_bolivien_brasilianische_bra...
5645,33,"russland, russischen, putins, russische, russlands",1,2020-08-12,33_russland_vergiftung_russischen_russis...
5646,48,"microsoft, xbox, 343, shooter, spielgefühl",1,2020-08-12,48_xbox_playstation_microsoft_games
5647,59,"harris, trump, hauptkandidaten, vizepräsidentenamt, mccain",1,2020-08-12,59_trump_trumps_donald_präsident
5648,80,"saudi, repatriierungsflüge, bahrein, wiederaufnehmen, schulen",1,2020-08-12,80_schulen_schule_lehrer_unterricht
5649,86,"baskenland, reisewarnung, kanaren, katalonien, infektionszahlen",1,2020-08-12,86_spanien_kanaren_reisewarnung_mallorca
5650,88,"clean, ernährt, essen, buchweizenmehl, agavendicksaft",1,2020-08-12,88_wasser_luft_reinigen_feuchtigkeit
5651,95,"interrail, ticket, reisen, passschutz, reisetagen",1,2020-08-12,95_salz_butter_zucker_kochen
5652,120,"kunkel, wörter, fernsprechanlage, redaktion, kathrin",1,2020-08-12,120_infektionen_neuinfektionen_coronavir...
5653,133,"impfstoff, wirksamkeit, dosismenge, epidemiologie, verträglichkeit",1,2020-08-12,133_impfstoff_virus_19_coronavirus
5654,136,"tichanowskaja, lukaschenko, swetlana, belarus, kolesnikowa",1,2020-08-12,136_yavuz_liebe_hochzeit_frauen
5655,155,"lanz, zdf, bettina, schalker, nachlasspfleger",2,2020-08-12,155_weidinger_dfb_trainer_listerien
5656,157,"bucks, grizzlies, milwaukee, memphis, wagner",1,2020-08-12,157_rebounds_basketball_lakers_dallas
5657,159,"neymar, paris, atalanta, mbappé, pasalić",1,2020-08-12,159_liverpool_fc_manchester_champions
5658,167,"atalanta, sportiello, djimsiti, pasalic, neymar",1,2020-08-12,167_trainer_hoffenheim_nagelsmann_schreu...
5659,169,"brügelmann, mehmet, schlusspfiff, bayern, europameister",1,2020-08-12,169_bayern_flick_münchen_bundesliga
5660,175,"ostendstraße, frankfurt, hauptbahnhof, opernplatz, polizeiruf",1,2020-08-12,175_frankfurt_hauptbahnhof_opernplatz_fa...
5661,-1,"palisander, traufhöhe, millionen, fotografieren, palisanderholz",22,2020-08-13,-1_wenn_dann_mehr_über
5662,0,"matchplay, trainieren, bart, rki, wurfstil",13,2020-08-13,0_geschwindigkeitsanzeige_geschwindigkei...
5663,1,"liebeschemie, fazit, morissette, alanis, fehler",1,2020-08-13,1_h3_morissette_alanis_wörter
5664,20,"mauritius, tauchen, treibstoff, umweltberater, ölkatastrophe",1,2020-08-13,20_schiff_göttert_oltmanns_cruises
5665,39,"demonstranten, weißrussland, protesten, lukaschenko, sowjetrepublik",1,2020-08-13,39_lukaschenko_belarus_proteste_tichanow...
5666,59,"harris, trump, generalstaatsanwältin, donald, vizepräsidentin",2,2020-08-13,59_trump_trumps_donald_präsident
5667,62,"türkei, waffenverkäufe, kampfjets, republikaner, deals",1,2020-08-13,62_türkei_erdogan_türkische_türkischen
5668,73,"baustelle, neupreis, westerwald, gerät, verleih",1,2020-08-13,73_viele_zeit_menschen_mehr
5669,80,"holstein, schleswig, bildungsministerin, schalt, hartherzig",2,2020-08-13,80_schulen_schule_lehrer_unterricht
5670,82,"chickenwings, importierten, fleisch, virus, coronavirus",1,2020-08-13,82_tiere_fleisch_wolf_elefanten
5671,88,"trinkwasser, gartenpumpe, gartenfläche, verdunstung, wässern",1,2020-08-13,88_wasser_luft_reinigen_feuchtigkeit
5672,103,"singer, wendler, dieter, 100tausend, rtl",2,2020-08-13,103_beethoven_musik_beethovens_oper
5673,105,"totschlags, verdurstete, heizlüfter, zimmer, tötungsvorsatz",1,2020-08-13,105_jährige_cornelia_staatsanwaltschaft_...
5674,107,"sammelklage, diesel, milliardenzahlung, zivilklägern, grundsatzeinigungen",2,2020-08-13,107_tesla_auto_volkswagen_fahrzeuge
5675,128,"wohnzimmer, meditationsbeigen, supercalm, ironiefreie, gästebad",1,2020-08-13,128_instagram_mutter_mode_immer
5676,145,"scholz, kanzlerkandidat, waffenexporte, bundeswehr, bundestagswahl",2,2020-08-13,145_spd_scholz_karrenbauer_thüringen
5677,152,"sprint, milliarden, miliarden, zahlenwerkes, bilanzielle",1,2020-08-13,152_dollar_milliarden_euro_aktien
5678,169,"kanzlerkandidatur, beinander, asyltourismus, bayrischer, idefix",1,2020-08-13,169_bayern_flick_münchen_bundesliga
5679,-1,"giegold, lübbermann, premium, spreadshirt, cola",25,2020-08-14,-1_wenn_dann_mehr_über
5680,0,"puuh, disney, honigbaum, verfilmungen, rowohlt",10,2020-08-14,0_geschwindigkeitsanzeige_geschwindigkei...
5681,1,"h3, morissette, alanis, wörter, morissettes",1,2020-08-14,1_h3_morissette_alanis_wörter
5682,14,"pyridinium, atmosphäre, stickstoffatom, verdampfen, aerosole",1,2020-08-14,14_neutrinos_planeten_kometen_quarks
5683,29,"amtsgericht, aufgebotsverfahren, salzweg, aidaluna, widrigenfalls",1,2020-08-14,29_schäfer_setzer_holter_frauen
5684,65,"israel, israels, palästinenser, annexion, palästinensischen",2,2020-08-14,65_israel_annexion_israels_taliban
5685,80,"präsenzpflicht, schüler, gehring, prerow, einreisen",2,2020-08-14,80_schulen_schule_lehrer_unterricht
5686,82,"zoo, vinpearl, menschenaffen, vietnamesischen, safari",1,2020-08-14,82_tiere_fleisch_wolf_elefanten
5687,86,"tourismuswirtschaft, kanarischen, spaniens, tourismusbranche, reisewarnung",1,2020-08-14,86_spanien_kanaren_reisewarnung_mallorca
5688,88,"solarthermie, solarheizung, pflanzen, kunststofftopf, wärme",3,2020-08-14,88_wasser_luft_reinigen_feuchtigkeit
5689,103,"komponisten, konzertmotto, liederzyklus, solostück, davoser",1,2020-08-14,103_beethoven_musik_beethovens_oper
5690,105,"südniedersachsen, göttinger, freundin, göttingen, besprühte",1,2020-08-14,105_jährige_cornelia_staatsanwaltschaft_...
5691,120,"krankenversicherung, krankenhausrechnungen, gesundheitskarten, pflegeentgelte, sozialpolitikerin",1,2020-08-14,120_infektionen_neuinfektionen_coronavir...
5692,122,"hausverwalter, immobilienverwalter, hausverwalters, wohnungseigentümergemeinschaft, eigentümergemeinschaft",1,2020-08-14,122_wohnungseigentümer_koczelnik_datteln...
5693,152,"einbruchhemmende, profilzylinder, rollläden, einbau, einbrecher",1,2020-08-14,152_dollar_milliarden_euro_aktien
5694,159,"leipziger, atlético, nagelsmann, rb, champions",1,2020-08-14,159_liverpool_fc_manchester_champions
5695,169,"bayern, martinez, martínez, trainer, müller",2,2020-08-14,169_bayern_flick_münchen_bundesliga
5696,175,"kelsterbach, frankfurt, hauptbahnhof, opernplatz, fahrradstadt",1,2020-08-14,175_frankfurt_hauptbahnhof_opernplatz_fa...
5697,-1,"wagner, charmaine, lardi, tantner, marsalek",24,2020-08-15,-1_wenn_dann_mehr_über
5698,0,"fury, wilder, box, boxer, pulev",12,2020-08-15,0_geschwindigkeitsanzeige_geschwindigkei...
5699,7,"hamilton, mercedes, weltmeister, verstappen, bestzeitjagd",1,2020-08-15,7_ferrari_hamilton_mercedes_fahrer
5700,9,"hitzewelle, erholungsgebiete, cooling, klimatisierte, abstandswahrung",1,2020-08-15,9_feuer_brände_australien_sydney
5701,14,"intensiviere, sternschnuppen, sternbild, mitternacht, august",1,2020-08-15,14_neutrinos_planeten_kometen_quarks
5702,34,"spahn, kanzlerkandidaten, kanzlerkandidat, hennrich, heintze",1,2020-08-15,34_markus_merkel_spahn_österreich
5703,39,"lukaschenko, protestierenden, minsk, okrestina, arrestanstalten",1,2020-08-15,39_lukaschenko_belarus_proteste_tichanow...
5704,59,"briefwahlen, trump, demokraten, wählerstimmen, präsidentschaftswahl",1,2020-08-15,59_trump_trumps_donald_präsident
5705,65,"israel, israels, arabischen, emiraten, westjordanland",2,2020-08-15,65_israel_annexion_israels_taliban
5706,88,"hitze, heißen, schwitzen, temperaturen, flüssigkeitszufuhr",1,2020-08-15,88_wasser_luft_reinigen_feuchtigkeit
5707,91,"trump, beliebt, datensicherheit, nutzerdaten, videoplattform",1,2020-08-15,91_china_hongkong_chinesischen_chinesisc...
5708,95,"guatemala, marta, zucker, butter, guatemalas",2,2020-08-15,95_salz_butter_zucker_kochen
5709,116,"magdeburg, 391, demonstranten, mitorganisatoren, hollmann",1,2020-08-15,116_polizei_demonstration_demonstranten_...
5710,120,"kanarischen, wachstumsraten, canaria, 891, neuen",1,2020-08-15,120_infektionen_neuinfektionen_coronavir...
5711,128,"gómez, spanierinnen, befristeter, universidad, spanier",1,2020-08-15,128_instagram_mutter_mode_immer
5712,136,"sofie, schmidbauer, lebensplan, sofies, tadelt",1,2020-08-15,136_yavuz_liebe_hochzeit_frauen
5713,152,"curevac, dax, jahresanfang, milliarden, moderna",2,2020-08-15,152_dollar_milliarden_euro_aktien
5714,159,"ligaangaben, sheffield, liverpool, fc, chelsea",1,2020-08-15,159_liverpool_fc_manchester_champions
5715,175,"offenbach, zusammenstoß, frankfurt, hauptbahnhof, opernplatz",1,2020-08-15,175_frankfurt_hauptbahnhof_opernplatz_fa...
5716,-1,"tatort, mich, meine, ingrid, wohnmobil",21,2020-08-16,-1_wenn_dann_mehr_über
5717,0,"arbeitsteilung, motor, klammerei, aufwühlten, vorvorvorigen",11,2020-08-16,0_geschwindigkeitsanzeige_geschwindigkei...
5718,1,"h3, morissette, wörter, brechtisches, morissettes",1,2020-08-16,1_h3_morissette_alanis_wörter
5719,7,"ferrari, hamilton, mercedes, schumacher, rumänischen",3,2020-08-16,7_ferrari_hamilton_mercedes_fahrer
5720,30,"schindel, saarbrücken, todesspritze, amtsveterinär, drehbuchautors",1,2020-08-16,30_klemmer_germany_zoo_bonobos
5721,32,"gesogen, traunsteingipfel, paraglider, gewitterwolke, thermik",1,2020-08-16,32_airlines_flugzeug_flugzeuge_aeroteleg...
5722,37,"gesundheitsminister, italien, sonntag, erfreulichen, großbritannien",1,2020-08-16,37_italien_virus_italienischen_italiens
5723,39,"lukaschenka, lukaschenko, belarus, demonstranten, lukaschenkos",2,2020-08-16,39_lukaschenko_belarus_proteste_tichanow...
5724,43,"apple, app, iphones, apps, google",1,2020-08-16,43_app_android_google_microsoft
5725,59,"trump, harris, snowden, donald, präsident",3,2020-08-16,59_trump_trumps_donald_präsident
5726,65,"israel, palästinenser, netanjahu, palästinensern, israels",1,2020-08-16,65_israel_annexion_israels_taliban
5727,71,"gletscher, ostalpen, alpengletscher, alpenraum, sieg",2,2020-08-16,71_biathlon_geiger_vierschanzentournee_o...
5728,81,"venedig, florian, cappuccino, massentourismus, piazza",1,2020-08-16,81_bitburger_gluten_vöslauer_kaffee
5729,107,"tesla, youtuber, stromer, carplay, efahrer",1,2020-08-16,107_tesla_auto_volkswagen_fahrzeuge
5730,114,"clankriminalität, duisburg, teestuben, großrazzia, einsatzortes",1,2020-08-16,114_warburg_lübcke_staatsanwaltschaft_wö...
5731,126,"wohlstand, diefenbacher, maß, fleischer, ökologischen",1,2020-08-16,126_gas_co2_heizen_liter
5732,131,"playboy, emmys, sexy, sascha, bönstrup",1,2020-08-16,131_daiana_sylvie_ballett_zizi
5733,145,"habeck, baerbock, borjans, scholz, kanzler",3,2020-08-16,145_spd_scholz_karrenbauer_thüringen
5734,-1,"schmöger, arbeitslosen, sma, cancel, gegen",26,2020-08-17,-1_wenn_dann_mehr_über
5735,0,"marbach, probebetrieb, zeitschrift, ulrich, schlachtfelds",13,2020-08-17,0_geschwindigkeitsanzeige_geschwindigkei...
5736,1,"bester, h3, morissette, alanis, morissettes",1,2020-08-17,1_h3_morissette_alanis_wörter
5737,7,"hamilton, spanien, ferrari, gp, weltmeister",2,2020-08-17,7_ferrari_hamilton_mercedes_fahrer
5738,34,"nationalsozialismus, freiheitsanspruch, wunsiedel, verherrlichung, gewaltherrschaft",1,2020-08-17,34_markus_merkel_spahn_österreich
5739,43,"microsoft, update, 1909, aktualisierung, heruntergeladen",1,2020-08-17,43_app_android_google_microsoft
5740,44,"iphone, apple, smartphone, android, akkukapazität",1,2020-08-17,44_smartphone_huawei_google_iphone
5741,49,"xiaomi, scooter, 1s, smartphone, gratis",1,2020-08-17,49_smartphone_apple_iphone_smartphones
5742,59,"rekorddefizits, wahlkampfstrategen, nominierungsparteitag, wahlkampfteam, strategen",1,2020-08-17,59_trump_trumps_donald_präsident
5743,75,"wald, plettenberg, ibisch, zeitmagazin, waldes",1,2020-08-17,75_wald_plettenberg_ibisch_holz
5744,88,"nierenschädigung, urologie, urologen, samenqualität, zielorgan",1,2020-08-17,88_wasser_luft_reinigen_feuchtigkeit
5745,100,"taxifahrer, zschocherschen, flüchteten, tankstelle, taxi",1,2020-08-17,100_unfall_a3_jährige_krankenhaus
5746,116,"schlägerei, schlägereien, darmstadt, frankfurt, eintracht",1,2020-08-17,116_polizei_demonstration_demonstranten_...
5747,145,"scholz, schulz, scheel, würselen, kanzlerkandidat",3,2020-08-17,145_spd_scholz_karrenbauer_thüringen
5748,152,"kreditverhandlungen, industrie, industriebetriebe, beschäftigtenaufbau, kredithürde",1,2020-08-17,152_dollar_milliarden_euro_aktien
5749,176,"rüsselsheim, unfall, darmstadt, h3, cook",1,2020-08-17,176_cook_condor_2019_löwisch
5750,-1,"verstöße, kaputt, scherben, disney, bayer",26,2020-08-18,-1_wenn_dann_mehr_über
5751,0,"houston, lasergaze, kucharski, ausbreitung, ausbruch",16,2020-08-18,0_geschwindigkeitsanzeige_geschwindigkei...
5752,14,"mars, marsmonde, zyklischen, planeten, äquatorebene",1,2020-08-18,14_neutrinos_planeten_kometen_quarks
5753,15,"politik, politische, politikerin, unbeliebt, politiker",1,2020-08-18,15_politische_politik_politikerin_politi...
5754,32,"spanien, privatflughafen, palastsprecher, galicien, hingeflogen",1,2020-08-18,32_airlines_flugzeug_flugzeuge_aeroteleg...
5755,47,"echo, gateway, geräte, komponenten, sicherheit",1,2020-08-18,47_mydlink_geräte_router_komponenten
5756,58,"lukaschenka, lukaschenkas, russland, tichanowskajas, tichanowskaja",1,2020-08-18,58_russland_russischen_wladimir_lukasche...
5757,70,"tour, rundfahrt, straßenmeister, zielsprint, radrennen",1,2020-08-18,70_tour_roglic_pogacar_trikot
5758,75,"urpferdchen, urpferd, fossilienfund, landesmuseum, grube",1,2020-08-18,75_wald_plettenberg_ibisch_holz
5759,82,"hunde, hund, hundeverordnung, gruppenzwang, hansis",1,2020-08-18,82_tiere_fleisch_wolf_elefanten
5760,92,"fliegen, fliegenpapier, fliegenfallen, hausmitteln, hausmittel",1,2020-08-18,92_brotkäfer_insekten_nest_wespen
5761,98,"gräser, ziergräser, pflanzen, garten, ziergräsern",1,2020-08-18,98_rosen_pflanzen_blüten_garten
5762,100,"großostheim, raser, kreisstraße, aschaffenburg, fahrverbot",1,2020-08-18,100_unfall_a3_jährige_krankenhaus
5763,111,"straußberger, schäffer, suda, ranger, natur",1,2020-08-18,111_lockdown_dezember_deutschland_neuinf...
